t,f(t)
9574,5.7681342901677506730829280684678507975962425715792E-8
9575,5.7693556111393204265113152596520474494297193569128E-8
9576,5.7705769862250608187770708221517490397791827651257E-8
9577,5.7717984154108790414034562763859502664706804949672E-8
9578,5.7730198986826868582184425503134101102769301503318E-8
9579,5.7742414360264006036729760762617598314407536575571E-8
9580,5.7754630274279411811598701013423928171252924641514E-8
9581,5.7766846728732340613333210409238193556383738167607E-8
9582,5.7779063723482092804290497045731669424702353284578E-8
9583,5.7791281258388014385850672238127166979673153987061E-8
9584,5.7803499333309496981630655109757885617273115216712E-8
9585,5.7815717948105977820704320783839217898888332078067E-8
9586,5.7827937102636939720828890470051425842080716911762E-8
9587,5.7840156796761911071677561736911670924284195750749E-8
9588,5.7852377030340465818078377260296552046778496445799E-8
9589,5.7864597803232223443259330337861081976509589195377E-8
9590,5.7876819115296848952099705458486910147820655025675E-8
9591,5.7889040966394052854387652215281574845824868029685E-8
9592,5.7901263356383591148083990850041637393441178499839E-8
9593,5.7913486285125265302592247716485711715021762310430E-8
9594,5.7925709752478922242034918948958651245559184395474E-8
9595,5.7937933758304454328535960622705488294740238734567E-8
9596,5.7950158302461799345509503691213135363206868640583E-8
9597,5.7962383384810940480954791985519350252408975060446E-8
9598,5.7974609005211906310757341559792033822021245387272E-8
9599,5.7986835163524770781996319666887567647187951061823E-8
9600,5.7999061859609653196258141647004605333501247653026E-8
9601,5.8011289093326718192956284011959502586752957567522E-8
9602,5.8023516864536175732657312007021404037762139031734E-8
9603,5.8035745173098281080413119931658896025092005372227E-8
9604,5.8047974018873334789099382499966080779831186439683E-8
9605,5.8060203401721682682760215520953925480901454826421E-8
9606,5.8072433321503715839959044178312786205110855677293E-8
9607,5.8084663778079870577135677188674098636404258839681E-8
9608,5.8096894771310628431969585116823361280936027143099E-8
9609,5.8109126301056516146749381125742709620616013115398E-8
9610,5.8121358367178105651748502438789587894019795543404E-8
9611,5.8133590969536014048607090790748265790805551943784E-8
9612,5.8145824107990903593720070143923217059275292603987E-8
9613,5.8158057782403481681631419944877672636117064147087E-8
9614,5.8170291992634500828434642196856979196748723108256E-8
9615,5.8182526738544758655179420622374731782550598899674E-8
9616,5.8194762019995097871284470189880003180531701671788E-8
9617,5.8206997836846406257956575277866359808934473198607E-8
9618,5.8219234188959616651615814749227730800657546590833E-8
9619,5.8231471076195706927326972208112580581268659602536E-8
9620,5.8243708498415699982237129710976222320282056128104E-8
9621,5.8255946455480663719019443202981497008159177177158E-8
9622,5.8268184947251711029323097950350427396406678954122E-8
9623,5.8280423973589999777229442238723834457810308968406E-8
9624,5.8292663534356732782714297607042273206239678250436E-8
9625,5.8304903629413157805116443885920001492928797578969E-8
9626,5.8317144258620567526612277308944036605374548586844E-8
9627,5.8329385421840299535696639964792676977041325743808E-8
9628,5.8341627118933736310669818857532166916297644405385E-8
9629,5.8353869349762305203130712841916457831158049645516E-8
9630,5.8366112114187478421476165699983266816509739938224E-8
9631,5.8378355412070773014406463624709849540940897675180E-8
9632,5.8390599243273750854436995375964085983748486356304E-8
9633,5.8402843607658018621416073373460621596191996592751E-8
9634,5.8415088505085227786048913990907909765888485312303E-8
9635,5.8427333935417074593427775315010060925027216254386E-8
9636,5.8439579898515300046568250632467416141729374733725E-8
9637,5.8451826394241689889951715907601725453590303188085E-8
9638,5.8464073422458074593073929512715720431703978014270E-8
9639,5.8476320983026329333999782472782723395046782644451E-8
9640,5.8488569075808373982924197485549729226028445953396E-8
9641,5.8500817700666173085739174977627126769608785568529E-8
9642,5.8513066857461735847606984456629892236198561912296E-8
9643,5.8525316546057116116539499418928683782437125568257E-8
9644,5.8537566766314412366983674072064791427945737512495E-8
9645,5.8549817518095767683413160130380346598616290325856E-8
9646,5.8562068801263369743926061941914567790473645811894E-8
9647,5.8574320615679450803848828204118110049443514321971E-8
9648,5.8586572961206287679346278525440793092493362237972E-8
9649,5.8598825837706201731037763089353102889841375318114E-8
9650,5.8611079245041558847619453676868891325716118282689E-8
9651,5.8623333183074769429492764303145635100177738321101E-8
9652,5.8635587651668288372398899723249455274667793770820E-8
9653,5.8647842650684615051059530061684839751327872670544E-8
9654,5.8660098179986293302823589819803649467001805456886E-8
9655,5.8672354239435911411320199514724522137687558285545E-8
9656,5.8684610828896102090117708202912211972692789855256E-8
9657,5.8696867948229542466388855141086716858711933500360E-8
9658,5.8709125597298954064582048836654243065495811535278E-8
9659,5.8721383775967102790098761739376138523908925541265E-8
9660,5.8733642484096798912977038825517886155309393754410E-8
9661,5.8745901721550897051581118325248085573844238114174E-8
9662,5.8758161488192296156297162843587061730082632707614E-8
9663,5.8770421783883939493235099124736319709212700566836E-8
9664,5.8782682608488814627936564709153512937745550468170E-8
9665,5.8794943961869953409088959732272904491381285799864E-8
9666,5.8807205843890431952245602113308475039603817445601E-8
9667,5.8819468254413370623551984382115863220017494766091E-8
9668,5.8831731193301934023478130391630211921871343520578E-8
9669,5.8843994660419330970557050162939734092202660347177E-8
9670,5.8856258655628814485129291109599401282246138995097E-8
9671,5.8868523178793681773093583887335594252976167315037E-8
9672,5.8880788229777274209663581114840834587754920343639E-8
9673,5.8893053808442977323130687210907836452016401848192E-8
9674,5.8905319914654220778632977592704075433782836468820E-8
9675,5.8917586548274478361930205479541863837722769833763E-8
9676,5.8929853709167267963184894546054545936634321836489E-8
9677,5.8942121397196151560749515668246879558957780691320E-8
9678,5.8954389612224735204959746005446949064540396807619E-8
9679,5.8966658354116669001933808660748056292804526901725E-8
9680,5.8978927622735647097377891162091957521174968724678E-8
9681,5.8991197417945407660397641005709552914618959509031E-8
9682,5.9003467739609732867315736503201687451003881197144E-8
9683,5.9015738587592448885495531173111085947283358984952E-8
9684,5.9028009961757425857170769917406616667916133107670E-8
9685,5.9040281861968577883281375222873055153066348767989E-8
9686,5.9052554288089863007315301626973299447714524467980E-8
9687,5.9064827239985283199156456687325566935529179378474E-8
9688,5.9077100717518884338938686693515478578926381643730E-8
9689,5.9089374720554756200905825359542105638902211003442E-8
9690,5.9101649248957032437277803734778013998687372539236E-8
9691,5.9113924302589890562122819570906089151766933511538E-8
9692,5.9126199881317551935235564381880457849046032426447E-8
9693,5.9138475985004281746021506433545137447625508566034E-8
9694,5.9150752613514388997387227899132138284461996610984E-8
9695,5.9163029766712226489636814416450615035783368099355E-8
9696,5.9175307444462190804374295282170307145141470007691E-8
9697,5.9187585646628722288412132518195923141004434660162E-8
9698,5.9199864373076305037685757044724306154375264281385E-8
9699,5.9212143623669466881174150194173165327581902794737E-8
9700,5.9224423398272779364826468799768867220576503047700E-8
9701,5.9236703696750857735494712092181249918212729397213E-8
9702,5.9248984518968360924872428637195647472383916417341E-8
9703,5.9261265864789991533439461547016290731880336246445E-8
9704,5.9273547734080495814412730197400979679568533102928E-8
9705,5.9285830126704663657703046682434399274141547750058E-8
9706,5.9298113042527328573877965238356672649286667596651E-8
9707,5.9310396481413367678130662867474709527631648917901E-8
9708,5.9322680443227701674254849392796611035134333416000E-8
9709,5.9334964927835294838625705173643831932450872447450E-8
9710,5.9347249935101155004186844712111974795929384705066E-8
9711,5.9359535464890333544443304379868995068797047224160E-8
9712,5.9371821517067925357460552494399228353295715132305E-8
9713,5.9384108091499068849869519973423009021313553874490E-8
9714,5.9396395188048945920877649795844729382675129860721E-8
9715,5.9408682806582781946285963497206988468780037545782E-8
9716,5.9420970946965845762512142927254996170678265085259E-8
9717,5.9433259609063449650619625496843629224759583435077E-8
9718,5.9445548792740949320352711141049477579692320405437E-8
9719,5.9457838497863743894177679224981870222604486926277E-8
9720,5.9470128724297275891329913618420225812135330195276E-8
9721,5.9482419471907031211867034165040132686118351438484E-8
9722,5.9494710740558539120728032771627322211345330617050E-8
9723,5.9507002530117372231798412342317156254994921372651E-8
9724,5.9519294840449146491981326782537401018606143996851E-8
9725,5.9531587671419521165274720296973902826476061699003E-8
9726,5.9543881022894198816854464205522313945418724049405E-8
9727,5.9556174894738925297163489500834235380107930772030E-8
9728,5.9568469286819489726006913370713046089715509353763E-8
9729,5.9580764199001724476653157908263271463027777916808E-8
9730,5.9593059631151505159941059232347605430251015651883E-8
9731,5.9605355583134750608392965240557637543669599017502E-8
9732,5.9617652054817422860333820216557945993352686973346E-8
9733,5.9629949046065527144016234513318497109153870059319E-8
9734,5.9642246556745111861751537533407238711027194402292E-8
9735,5.9654544586722268574046812227173385984678865977190E-8
9736,5.9666843135863131983747909329312171661040481367754E-8
9737,5.9679142204033879920188439553963764452002929827716E-8
9738,5.9691441791100733323344741968162648231063694036055E-8
9739,5.9703741896929956227996826763118996639540144926560E-8
9740,5.9716042521387855747895290642480470944061121520844E-8
9741,5.9728343664340782059934203046391410370184764983512E-8
9742,5.9740645325655128388329961429836571094956083847237E-8
9743,5.9752947505197330988806113813428399906499687580601E-8
9744,5.9765250202833869132784146824470298543556028947054E-8
9745,5.9777553418431265091580237445803442228150797424250E-8
9746,5.9789857151856084120607966689621458219992330491900E-8
9747,5.9802161402974934443586993413115644675089759722770E-8
9748,5.9814466171654467236757686492493414010552082191887E-8
9749,5.9826771457761376613101713571594275693345860183737E-8
9750,5.9839077261162399606568584601010928217435765348784E-8
9751,5.9851383581724316156308148383307906349380340640229E-8
9752,5.9863690419313949090909040339616724848966620653892E-8
9753,5.9875997773798164112643079712574571154387064877675E-8
9754,5.9888305645043869781715614420263324310015179481932E-8
9755,5.9900614032918017500521811775497013061921076487759E-8
9756,5.9912922937287601497908893284498769908453339704674E-8
9757,5.9925232358019658813444311738702887330731852866105E-8
9758,5.9937542294981269281689868813113734804640416557018E-8
9759,5.9949852748039555516481771384351047879425742809168E-8
9760,5.9962163717061682895216624781210450969498652984131E-8
9761,5.9974475201914859543143361180269020920337273672083E-8
9762,5.9986787202466336317661101358768236254994562618090E-8
9763,5.9999099718583406792622948016710784666733225396248E-8
9764,6.0011412750133407242645708879813416181500630043971E-8
9765,6.0023726296983716627425547794665328860691542431913E-8
9766,6.0036040359001756576059562027150455342925693955055E-8
9767,6.0048354936054991371373283974902479330005346337130E-8
9768,6.0060670028010927934254105504273448707042054276996E-8
9769,6.0072985634737115807990623122010463753785837173731E-8
9770,6.0085301756101147142617902191550102260890474025374E-8
9771,6.0097618391970656679268658403556995722239833053906E-8
9772,6.0109935542213321734530354710051289547169191002706E-8
9773,6.0122253206696862184808211931189602842657757516623E-8
9774,6.0134571385289040450694131243485547177142965259105E-8
9775,6.0146890077857661481341526757978866279891163584103E-8
9776,6.0159209284270572738846066396586817281804878141208E-8
9777,6.0171529004395664182632319274597526297674849532789E-8
9778,6.0183849238100868253846307796992714322281384162201E-8
9779,6.0196169985254159859753962676016401003059854176169E-8
9780,6.0208491245723556358145479077136951303470469824093E-8
9781,6.0220813019377117541745572100282130830504319093604E-8
9782,6.0233135306082945622629629802960677117213657265505E-8
9783,6.0245458105709185216645761971619273880613323991094E-8
9784,6.0257781418124023327842742847320730674137355484261E-8
9785,6.0270105243195689332903846011567618882957672341006E-8
